Period End Date,Pretax ROE,(Total Debt - Cash) / EBITDA,Reinvestment Rate,Current Ratio,Pretax Margin,x Earnings Retention,Gross Margin,% LT Debt to Total Capital,Effective Tax Rate,x Pretax Margin,ROE,Times Interest Earned,x Leverage (Assets/Equity),Quick Ratio,Cash Cycle (Days),Operating Margin,Net Margin,Pretax ROA,Asset Turnover,Assets/Equity,x Tax Complement,Debt/Equity,EBITDA Margin,Company name,Fraud
2018-06-01,-5.3,11.69,-5.3,1.73,-12.0,1.0,27.6,1.8,-53.3,-12.0,-5.3,-7.8,1.78,0.79,255.3,-10.7,-12.0,-3.1,0.25,1.78,1.53,0.52,-7.8,TMIm,0
2018-09-01,-3.0,11.69,-1.9,1.11,-5.7,1.0,32.3,1.0,-53.3,-5.7,-1.9,-2.4,2.15,0.56,234.4,-4.0,-3.6,-1.5,0.27,2.15,1.53,0.87,-1.3,TMIm,0
2018-12-01,1.2,18.1,1.4,1.11,2.0,1.0,24.2,0.5,-22.1,2.0,1.4,2.0,2.22,0.6,197.2,4.0,2.5,0.5,0.26,2.22,1.22,0.87,8.1,TMIm,0
2019-03-01,0.4,22.85,0.3,1.01,0.7,1.0,33.3,0.1,16.9,0.7,0.3,1.3,2.26,0.58,204.2,2.8,0.6,0.2,0.25,2.26,0.83,0.88,6.7,TMIm,0
2019-06-01,-4.0,22.85,-3.4,1.0,-8.4,1.0,32.2,0.0,16.9,-8.4,-3.4,-2.2,2.31,0.52,225.0,-5.8,-7.2,-1.8,0.21,2.31,0.83,0.89,-1.5,TMIm,0
2019-09-01,-2.8,96.96,-2.4,1.14,-5.6,1.0,32.6,9.6,16.9,-5.6,-2.4,-1.0,2.35,0.59,219.6,-2.8,-4.8,-1.2,0.22,2.35,0.83,0.94,1.8,TMIm,0
2019-12-01,0.6,20.14,0.9,1.08,1.0,1.0,35.0,8.7,-47.5,1.0,0.9,1.4,2.36,0.64,188.2,3.4,1.5,0.3,0.25,2.36,1.53,0.94,7.6,TMIm,0
2020-03-01,-2.1,45.26,-2.1,1.06,-4.1,1.0,32.9,8.8,-47.5,-4.1,-2.1,-0.6,2.31,0.6,233.1,-1.5,-4.0,-0.9,0.22,2.31,1.53,0.88,3.6,TMIm,0
2020-06-01,1.9,14.02,2.9,1.08,3.1,1.0,34.2,7.7,-48.5,3.1,2.9,2.7,2.39,0.6,204.8,4.9,4.5,0.8,0.27,2.39,1.49,0.85,9.2,TMIm,0
2020-09-01,3.3,11.48,3.4,1.04,5.0,1.0,34.8,6.0,-2.7,5.0,3.4,3.9,2.46,0.61,204.1,6.7,5.2,1.4,0.27,2.46,1.04,0.9,10.8,TMIm,0
2020-12-01,3.0,12.2,3.4,1.04,4.9,1.0,35.3,5.6,-9.1,4.9,3.4,3.7,2.36,0.64,204.1,6.7,5.3,1.3,0.26,2.36,1.12,0.88,10.9,TMIm,0
2021-03-01,0.7,18.87,0.6,1.0,1.2,1.0,35.1,4.7,22.1,1.2,0.6,1.6,2.33,0.62,211.7,3.1,0.9,0.3,0.24,2.33,0.91,0.83,7.5,TMIm,0
2021-06-01,0.1,21.98,0.5,1.37,0.2,1.0,33.1,25.8,-63.3,0.2,0.5,1.1,2.72,0.89,206.4,2.2,0.3,0.0,0.23,2.72,4.45,1.07,6.2,TMIm,0
2021-09-01,-1.7,41.43,-1.1,1.01,-2.7,1.0,28.9,22.3,-63.3,-2.7,-1.1,-0.1,3.14,0.63,213.0,-0.2,-2.6,-0.6,0.21,3.14,4.45,1.24,4.0,TMIm,0
2021-12-01,-0.6,28.57,0.3,1.34,-0.9,1.0,29.7,38.0,-63.3,-0.9,0.3,0.7,3.2,0.82,193.8,1.8,-0.5,-0.2,0.22,3.2,4.45,1.45,6.5,TMIm,0
2022-03-01,3.4,17.63,4.1,1.15,4.8,1.0,33.1,34.5,-4.0,4.8,4.1,2.9,3.37,0.7,195.1,7.3,5.0,1.0,0.22,3.37,1.21,1.62,11.8,TMIm,0
2022-06-01,3.8,18.66,3.4,0.79,5.8,1.0,33.9,17.2,23.9,5.8,3.4,3.3,3.41,0.47,221.3,8.4,4.4,1.1,0.19,3.41,0.9,1.71,13.4,TMIm,0
2022-09-01,4.9,17.55,4.3,0.77,7.4,1.0,34.7,15.7,28.9,7.4,4.3,4.1,3.46,0.47,213.5,9.8,5.2,1.4,0.19,3.46,0.86,1.86,14.6,TMIm,0
2022-12-01,1.0,29.82,-2.0,0.6,1.5,-0.81,30.6,1.5,-58.5,1.5,2.5,1.6,3.37,0.37,209.9,4.2,2.4,0.3,0.19,3.37,2.56,1.72,9.0,TMIm,0
2023-03-01,7.7,11.07,6.4,0.62,11.1,1.0,35.6,1.5,24.8,11.1,6.4,3.5,3.23,0.39,188.3,15.6,8.4,2.3,0.21,3.23,0.84,1.61,20.6,TMIm,0
2023-06-01,5.7,11.91,0.7,0.77,9.3,0.15,35.8,14.9,30.7,9.3,4.9,3.0,3.2,0.49,207.0,14.1,6.5,1.8,0.19,3.2,0.86,1.61,20.6,TMIm,0
2023-09-01,0.0,21.62,0.6,0.95,0.0,1.0,31.9,27.2,30.7,0.0,0.6,1.0,3.05,0.62,214.0,5.1,-1.2,0.0,0.18,3.05,0.86,1.54,12.5,TMIm,0
2023-12-01,-1.7,25.53,-8.7,0.91,-3.0,1.0,30.3,26.1,30.7,-3.0,-0.5,0.4,3.13,0.64,182.2,1.9,-4.0,-0.5,0.19,3.13,0.86,1.59,9.5,TMIm,0
2024-03-01,0.8,17.99,0.9,0.91,1.3,1.0,32.5,27.2,106.1,1.3,0.9,1.3,2.99,0.6,178.7,5.8,-0.1,0.3,0.19,2.99,1.12,1.38,12.5,TMIm,0
2024-06-01,0.0,20.84,0.4,0.66,0.0,1.0,32.0,11.0,106.1,0.0,0.4,1.0,3.21,0.4,200.2,4.6,-0.8,0.0,0.19,3.21,1.12,1.61,11.8,TMIm,0
2015-03-01,4.3,0.09,-0.9,0.57,31.0,1.0,30.7,34.6,-1.9,31.0,4.3,0.0,1.84,0.37,115.7,28.6,31.6,2.9,0.05,1.84,1.02,0.57,28.6,TPIPP,0
2015-06-01,4.3,0.09,-0.9,0.57,33.7,1.0,35.8,34.6,0.6,33.7,4.3,0.0,1.84,0.37,115.7,37.2,33.5,2.9,0.05,1.84,0.99,0.57,37.2,TPIPP,0
2015-12-01,4.3,0.09,-0.9,0.57,0.9,1.0,42.2,34.6,-766.9,0.9,4.3,0.0,1.84,0.37,115.7,45.1,8.0,2.9,0.05,1.84,8.67,0.57,57.8,TPIPP,0
2016-03-01,4.3,0.09,-0.9,0.57,55.9,1.0,55.6,34.6,-0.3,55.9,4.3,0.0,1.84,0.37,115.7,52.0,56.0,2.9,0.05,1.84,1.0,0.57,59.8,TPIPP,0
2016-06-01,4.3,0.09,-0.9,0.57,44.5,1.0,51.0,34.6,-0.2,44.5,4.3,0.0,1.84,0.37,115.7,47.6,44.6,2.9,0.05,1.84,1.0,0.57,56.5,TPIPP,0
2016-09-01,4.3,0.09,-0.9,0.57,31.4,1.0,39.1,34.6,-0.8,31.4,4.3,0.0,1.84,0.37,115.7,34.0,31.7,2.9,0.05,1.84,1.01,0.57,43.9,TPIPP,0
2016-12-01,4.3,0.09,-0.9,0.6,33.1,1.0,45.2,44.6,-0.4,33.1,4.3,0.0,2.18,0.46,115.7,42.6,33.3,2.9,0.05,2.18,1.0,0.85,50.3,TPIPP,0
2017-03-01,4.3,0.09,-0.9,2.06,60.1,-0.2,59.2,0.0,0.4,60.1,4.3,0.0,1.24,1.99,115.7,55.4,59.9,2.9,0.05,1.24,1.0,0.1,62.6,TPIPP,0
2017-06-01,2.9,0.09,-0.5,2.37,57.7,-0.19,57.0,0.0,1.4,57.7,2.9,0.0,1.14,2.25,98.9,53.8,56.9,2.5,0.04,1.14,0.99,0.0,61.2,TPIPP,0
2017-09-01,2.6,0.09,0.4,2.19,54.2,0.15,53.2,0.0,4.2,54.2,2.4,0.0,1.13,2.04,109.3,48.5,51.9,2.2,0.04,1.13,0.96,0.0,56.9,TPIPP,0
2017-12-01,2.6,0.09,1.1,1.85,48.0,0.43,48.0,0.0,5.9,48.0,2.5,0.0,1.14,1.7,96.4,43.1,45.2,2.3,0.05,1.14,0.94,0.0,50.1,TPIPP,0
2018-03-01,3.3,0.09,-0.4,2.02,60.3,-0.11,51.7,0.0,7.5,60.3,3.1,0.0,1.11,1.77,105.2,50.2,55.8,3.0,0.05,1.11,0.93,0.0,57.0,TPIPP,0
2018-06-01,4.1,0.09,0.5,1.72,53.7,0.13,57.4,0.0,4.4,53.7,3.9,0.0,1.11,1.38,106.2,59.2,51.4,3.7,0.07,1.11,0.96,0.0,65.6,TPIPP,0
2018-09-01,4.2,0.09,0.7,1.5,49.3,0.16,50.3,0.0,3.2,49.3,4.0,0.0,1.13,1.23,108.9,47.2,47.7,3.7,0.08,1.13,0.97,0.0,53.3,TPIPP,0
2018-12-01,4.0,0.09,0.5,2.99,43.6,0.14,49.6,13.8,2.2,43.6,3.9,0.0,1.26,2.72,92.7,43.7,42.7,3.3,0.08,1.26,0.98,0.16,49.8,TPIPP,0
2019-03-01,4.0,0.09,3.8,3.31,41.7,1.0,45.0,13.3,3.0,41.7,3.8,0.0,1.23,2.95,80.6,41.0,40.5,3.2,0.08,1.23,0.97,0.15,48.4,TPIPP,0
2019-06-01,4.8,0.77,1.6,3.04,49.3,0.33,51.7,13.1,1.6,49.3,4.8,0.0,1.23,2.57,95.1,48.9,48.5,3.9,0.08,1.23,0.98,0.15,56.9,TPIPP,0
2019-09-01,4.2,1.62,1.0,4.11,41.7,0.24,46.5,23.1,2.0,41.7,4.1,0.0,1.39,3.65,106.7,43.4,40.9,3.2,0.08,1.39,0.98,0.3,51.4,TPIPP,0
2019-12-01,4.8,2.59,-1.5,2.86,45.2,-0.32,47.6,22.8,2.1,45.2,4.7,0.0,1.4,2.41,107.2,43.0,44.3,3.5,0.08,1.4,0.98,0.3,50.2,TPIPP,0
2020-03-01,3.6,4.8,3.5,2.61,38.9,1.0,44.4,23.3,1.9,38.9,3.5,0.0,1.38,1.98,117.9,41.0,38.2,2.6,0.07,1.38,0.98,0.31,50.4,TPIPP,0
2020-06-01,4.4,5.54,0.6,1.63,43.6,0.14,44.6,23.1,3.7,43.6,4.2,0.0,1.42,1.21,110.7,45.6,41.9,3.1,0.07,1.42,0.96,0.35,52.4,TPIPP,0
2020-09-01,4.5,6.18,4.4,3.62,41.2,1.0,46.0,31.0,2.9,41.2,4.4,0.0,1.54,2.97,130.4,44.1,40.1,3.0,0.07,1.54,0.97,0.47,51.6,TPIPP,0
2020-12-01,4.2,6.95,-0.4,1.24,42.6,-0.09,48.0,20.7,1.9,42.6,4.1,0.0,1.51,1.02,151.3,45.8,41.8,2.7,0.06,1.51,0.98,0.45,52.3,TPIPP,0
2021-03-01,3.7,6.72,3.6,1.35,41.4,1.0,48.5,20.3,3.3,41.4,3.6,0.0,1.48,1.12,141.4,44.4,40.0,2.5,0.06,1.48,0.97,0.42,52.9,TPIPP,0
2021-06-01,4.0,6.43,0.6,1.8,41.4,0.15,48.9,25.5,1.8,41.4,4.0,0.0,1.58,1.57,124.3,44.1,40.6,2.6,0.06,1.58,0.98,0.52,51.3,TPIPP,0
2021-09-01,3.2,8.87,3.2,1.68,33.7,1.0,38.5,25.6,2.9,33.7,3.2,0.0,1.57,1.4,135.5,35.4,32.8,2.1,0.06,1.57,0.97,0.52,43.0,TPIPP,0
2021-12-01,3.4,9.42,-0.3,1.8,39.0,-0.09,40.6,25.8,2.4,39.0,3.3,0.0,1.57,1.49,172.8,39.1,38.1,2.1,0.05,1.57,0.98,0.52,47.9,TPIPP,0
2022-03-01,2.7,11.06,2.7,1.73,30.8,1.0,31.4,25.4,0.5,30.8,2.7,0.0,1.57,1.42,177.1,31.6,30.7,1.7,0.06,1.57,0.99,0.51,39.8,TPIPP,0
2022-06-01,2.7,11.59,-0.5,1.51,33.7,-0.18,34.9,25.4,0.8,33.7,2.7,0.0,1.57,1.17,211.2,34.5,33.5,1.7,0.05,1.57,0.99,0.51,44.2,TPIPP,0
2022-09-01,1.7,16.27,1.7,1.97,23.5,1.0,27.9,32.4,1.2,23.5,1.7,0.0,1.74,1.62,208.7,24.6,23.2,1.1,0.04,1.74,0.99,0.67,36.4,TPIPP,0
2022-12-01,1.8,18.02,-0.6,1.37,22.1,-0.34,23.7,28.4,-0.7,22.1,1.8,0.0,1.6,0.99,152.1,23.1,22.2,1.1,0.05,1.6,1.01,0.53,30.4,TPIPP,0
2023-03-01,3.3,11.41,3.3,2.4,35.9,1.0,38.8,35.9,0.9,35.9,3.3,0.0,1.77,1.93,147.7,36.7,35.6,2.0,0.06,1.77,0.99,0.71,44.2,TPIPP,0
2023-06-01,2.9,13.52,-0.2,2.27,31.9,-0.08,35.3,35.4,-0.2,31.9,2.9,0.0,1.75,1.9,161.4,32.4,31.9,1.6,0.05,1.75,1.0,0.69,40.7,TPIPP,0
2023-09-01,2.6,14.59,2.6,1.01,35.0,1.0,40.1,28.1,1.6,35.0,2.6,0.0,1.77,0.79,185.0,36.6,34.4,1.5,0.04,1.77,0.98,0.69,46.9,TPIPP,0
2023-12-01,2.5,17.62,-0.5,1.25,30.9,-0.21,32.0,34.5,-0.5,30.9,2.5,0.0,1.8,0.98,149.5,33.2,31.1,1.4,0.05,1.8,1.01,0.71,38.5,TPIPP,0
2024-03-01,2.2,17.56,2.1,1.05,28.1,1.0,35.3,34.6,2.8,28.1,2.1,0.0,1.83,0.82,148.6,30.3,27.3,1.2,0.04,1.83,0.97,0.72,43.3,TPIPP,0
2005-03-01,-16.9,21.07,-16.9,1.86,9.0,1.0,21.1,57.7,0.0,9.0,-16.9,4.4,4.69,0.77,191.3,11.0,9.0,-3.3,0.22,4.69,1.01,2.47,14.1,TRTm,0
2005-06-01,-16.9,21.07,-16.9,1.86,19.4,1.0,32.3,57.7,0.0,19.4,-16.9,8.2,4.69,0.77,191.3,21.5,19.4,-3.3,0.22,4.69,1.0,2.47,25.2,TRTm,0
2005-09-01,-16.9,21.07,-16.9,1.86,6.2,1.0,25.3,57.7,0.0,6.2,-16.9,2.8,4.69,0.77,191.3,9.6,6.2,-3.3,0.22,4.69,1.0,2.47,16.4,TRTm,0
2005-12-01,-16.9,21.07,-16.9,1.58,-14.9,1.0,19.3,56.9,0.0,-14.9,-16.9,-3.7,5.69,0.58,191.3,-11.8,-14.9,-3.3,0.22,5.69,1.0,2.89,-4.3,TRTm,0
2006-03-01,-0.6,21.07,-0.6,1.45,-0.4,1.0,18.6,53.8,0.0,-0.4,-0.6,1.2,6.52,0.62,165.4,3.6,-0.4,-0.1,0.27,6.52,1.0,3.13,7.7,TRTm,0
2006-06-01,3.8,14.4,3.8,1.58,2.4,1.0,16.6,37.9,0.0,2.4,3.8,2.4,3.8,0.85,133.1,5.2,2.4,0.8,0.33,3.8,1.0,1.6,8.3,TRTm,0
2006-09-01,11.4,7.68,9.9,1.59,10.0,1.0,22.0,33.4,13.6,10.0,9.9,5.8,3.88,0.89,141.0,12.3,8.6,3.0,0.3,3.88,0.86,1.67,15.7,TRTm,0
2006-12-01,9.5,7.81,6.5,1.66,6.6,1.0,20.9,29.5,31.6,6.6,6.5,4.3,3.3,0.99,98.3,9.2,4.5,2.7,0.4,3.3,0.68,1.55,11.8,TRTm,0
2007-03-01,-9.8,7.81,-9.8,1.72,-21.0,1.0,8.4,33.9,31.6,-21.0,-9.8,-3.0,3.36,0.68,282.6,-15.9,-21.0,-3.0,0.14,3.36,0.68,1.41,-9.6,TRTm,0
2007-06-01,13.4,6.03,12.5,1.72,11.2,1.0,22.5,29.9,6.8,11.2,12.5,6.9,3.06,0.99,122.3,13.1,10.5,4.2,0.37,3.06,0.93,1.15,15.6,TRTm,0
2007-09-01,13.7,5.45,4.9,1.63,17.3,0.46,37.2,24.3,21.7,17.3,10.7,9.2,3.19,0.88,188.1,20.1,13.6,4.4,0.25,3.19,0.78,1.34,23.5,TRTm,0
2007-12-01,17.2,3.96,5.7,1.68,19.4,0.43,37.2,25.2,22.2,19.4,13.4,11.4,2.63,0.7,165.2,20.9,15.1,5.9,0.31,2.63,0.78,0.82,23.6,TRTm,0
2008-03-01,7.0,8.54,5.6,1.52,7.5,1.0,20.4,21.9,20.3,7.5,5.6,6.8,2.88,0.74,134.1,9.4,6.0,2.5,0.34,2.88,0.8,0.95,9.1,TRTm,0
2008-06-01,9.0,6.57,7.1,1.37,10.8,1.0,26.2,20.8,20.9,10.8,7.1,6.9,3.34,0.6,168.1,12.6,8.5,2.9,0.27,3.34,0.79,1.12,16.5,TRTm,0
2008-09-01,-2.1,171.21,-2.4,1.29,-5.5,1.0,36.6,18.6,20.9,-5.5,-2.4,-0.7,3.52,0.34,452.3,-2.8,-6.2,-0.6,0.11,3.52,0.79,1.16,1.6,TRTm,0
2008-12-01,33.6,2.05,8.1,1.4,20.0,0.32,30.2,15.2,24.2,20.0,25.5,17.2,2.88,0.51,95.9,21.3,15.2,10.6,0.53,2.88,0.76,0.77,22.2,TRTm,0
2009-03-01,15.7,3.58,12.5,1.41,16.8,1.0,26.3,11.3,20.4,16.8,12.5,12.7,2.82,0.65,160.8,17.9,13.4,5.5,0.33,2.82,0.8,0.85,19.3,TRTm,0
2009-06-01,8.9,7.72,6.8,1.32,10.7,1.0,27.1,11.3,22.8,10.7,6.8,8.2,3.14,0.65,208.0,12.3,8.3,3.0,0.28,3.14,0.77,1.02,13.7,TRTm,0
2009-09-01,-3.9,7.72,-3.0,1.33,-10.3,1.0,20.0,9.9,22.8,-10.3,-3.0,-2.2,2.96,0.48,417.1,-7.9,-8.0,-1.3,0.12,2.96,0.77,1.02,-4.6,TRTm,0
2009-12-01,17.5,3.3,-3.8,1.41,18.3,-0.27,26.7,6.1,19.2,18.3,14.1,16.6,2.51,0.72,152.3,19.0,14.8,6.4,0.35,2.51,0.81,0.87,20.2,TRTm,0
2010-03-01,10.9,2.9,8.8,2.08,21.8,1.0,34.6,7.0,19.2,21.8,8.8,14.1,1.71,0.89,251.4,23.5,17.6,5.2,0.24,1.71,0.81,0.4,25.4,TRTm,0
2010-06-01,2.1,10.36,1.7,1.7,6.4,1.0,24.2,7.5,18.7,6.4,1.7,2.8,1.93,0.68,309.4,6.1,5.2,1.2,0.18,1.93,0.81,0.54,9.0,TRTm,0
2010-09-01,3.7,6.99,2.8,1.78,8.1,1.0,25.6,7.1,22.9,8.1,2.8,6.8,1.85,0.82,234.6,9.7,6.2,1.9,0.24,1.85,0.77,0.49,12.2,TRTm,0
2010-12-01,3.6,5.23,-5.8,1.77,9.1,-2.09,29.6,5.6,22.2,9.1,2.8,5.8,1.81,0.8,251.2,10.5,7.1,2.0,0.21,1.81,0.78,0.41,12.9,TRTm,0
2011-03-01,4.0,3.01,3.0,1.85,10.3,1.0,28.8,5.4,23.6,10.3,3.0,10.5,1.85,0.89,229.2,12.2,7.9,2.2,0.21,1.85,0.76,0.37,14.6,TRTm,0
2011-06-01,5.1,3.52,0.4,1.72,9.2,0.07,24.0,3.5,7.7,9.2,4.7,10.4,1.91,0.91,160.0,10.1,8.5,2.7,0.29,1.91,0.92,0.43,11.7,TRTm,0
2011-09-01,10.5,2.09,8.2,1.66,20.0,1.0,36.2,3.1,21.5,20.0,8.2,19.3,1.97,0.82,191.8,21.8,15.7,5.4,0.27,1.97,0.78,0.47,24.0,TRTm,0
2011-12-01,5.3,3.58,-2.6,1.72,12.8,-0.63,30.6,1.5,22.2,12.8,4.1,10.6,1.8,0.81,235.5,14.6,10.0,2.8,0.22,1.8,0.78,0.49,17.2,TRTm,0
2012-03-01,-3.6,3.58,-2.9,1.47,-18.7,-0.63,14.6,1.4,22.2,-18.7,-2.9,-6.6,1.93,0.45,434.6,-18.5,-14.8,-2.0,0.1,1.93,0.78,0.47,-12.8,TRTm,0
2012-06-01,6.2,5.76,4.7,1.89,12.8,1.0,28.5,26.8,23.1,12.8,4.7,10.3,2.76,1.05,229.5,14.8,9.8,2.6,0.21,2.76,0.77,1.27,17.2,TRTm,0
2012-09-01,2.7,13.95,1.9,2.38,4.2,1.0,15.6,31.8,26.9,4.2,1.9,2.1,2.33,1.24,164.4,4.6,3.1,1.0,0.25,2.33,0.73,0.87,6.5,TRTm,0
2012-12-01,-0.7,36.51,-1.1,2.11,-1.3,1.0,17.9,30.5,26.9,-1.3,-0.8,0.4,2.42,0.96,180.0,0.8,-1.3,-0.3,0.24,2.42,0.73,0.94,2.9,TRTm,0
2013-03-01,4.5,13.77,3.4,2.19,10.5,1.0,28.4,30.1,22.6,10.5,3.4,3.5,2.39,0.9,284.8,8.8,8.1,1.9,0.18,2.39,0.76,0.89,11.8,TRTm,0
2013-06-01,3.5,10.45,-0.2,2.52,5.1,-0.06,22.1,30.9,18.6,5.1,2.9,4.8,2.26,1.35,181.7,7.6,4.1,1.5,0.3,2.26,0.83,0.78,9.3,TRTm,0
2013-09-01,-0.7,40.81,-0.5,2.42,-1.3,-0.06,19.5,30.4,18.6,-1.3,-0.5,0.4,2.35,1.27,241.2,0.8,-1.1,-0.3,0.23,2.35,0.83,0.87,3.1,TRTm,0
2013-12-01,12.8,3.06,5.0,2.68,19.4,0.49,33.9,29.1,20.1,19.4,10.2,13.8,2.18,1.6,183.7,21.7,15.5,5.7,0.29,2.18,0.8,0.74,23.3,TRTm,0
2014-03-01,0.3,11.53,0.2,2.81,0.8,1.0,25.6,29.7,45.9,0.8,0.2,0.9,2.12,1.58,264.5,2.4,0.4,0.1,0.16,2.12,0.64,0.7,5.4,TRTm,0
2014-06-01,-2.1,11.53,-1.6,1.39,-5.8,1.0,19.1,0.0,45.9,-5.8,-1.6,-2.0,2.23,0.71,268.1,-5.2,-5.0,-0.9,0.16,2.23,0.64,0.76,-1.9,TRTm,0
2014-09-01,-4.8,11.53,-4.1,1.29,-12.2,1.0,18.1,0.0,45.9,-12.2,-4.1,-5.0,2.44,0.59,272.4,-13.5,-10.3,-2.1,0.17,2.44,0.64,0.91,-10.3,TRTm,0
2014-12-01,12.4,2.88,7.0,1.34,15.7,0.72,28.0,0.0,20.5,15.7,9.8,11.8,2.26,0.76,136.1,16.9,12.5,5.3,0.34,2.26,0.78,0.82,19.0,TRTm,0
2015-03-01,-2.3,43.57,-1.4,1.44,-5.1,0.72,18.5,8.2,20.5,-5.1,-1.4,-0.3,2.54,0.95,201.0,-5.7,-3.8,-1.0,0.19,2.54,0.78,1.13,2.0,TRTm,0
2015-06-01,-9.4,43.57,-6.8,1.57,-25.4,0.72,-3.9,19.1,20.5,-25.4,-6.8,-8.4,2.59,0.9,262.2,-26.4,-20.6,-3.7,0.14,2.59,0.78,0.99,-30.1,TRTm,0
2015-09-01,-1.3,40.52,-1.2,1.45,-2.4,0.72,24.9,20.8,20.5,-2.4,-1.2,0.6,3.03,0.86,251.3,1.4,-2.1,-0.4,0.18,3.03,0.78,1.32,4.3,TRTm,0
2015-12-01,6.9,10.99,3.9,1.49,9.7,0.73,25.8,20.6,22.2,9.7,5.4,6.2,2.78,0.93,181.4,10.2,7.6,2.4,0.24,2.78,0.78,1.24,12.4,TRTm,0
2016-03-01,2.0,24.11,1.4,1.22,3.9,1.0,28.5,11.5,26.5,3.9,1.4,2.5,2.87,0.69,241.1,5.3,2.9,0.7,0.19,2.87,0.69,1.36,8.0,TRTm,0
2016-06-01,2.7,26.46,2.4,1.05,5.2,1.0,29.2,3.8,20.1,5.2,2.4,2.4,2.89,0.53,256.1,5.1,4.2,1.0,0.18,2.89,0.86,1.37,8.3,TRTm,0
2016-09-01,-1.6,110.29,-1.3,1.21,-2.6,1.0,19.8,14.7,20.1,-2.6,-1.3,-0.4,2.98,0.67,214.4,-0.9,-2.5,-0.5,0.2,2.98,0.86,1.48,1.9,TRTm,0
2016-12-01,4.3,21.95,-0.5,1.27,6.6,-0.16,26.8,16.5,27.6,6.6,3.1,18.7,2.91,0.75,206.4,6.0,4.8,1.5,0.22,2.91,0.72,1.45,8.4,TRTm,0
2017-03-01,-3.5,21.95,-2.8,1.24,-6.4,-0.16,19.4,17.0,27.6,-6.4,-2.8,-1.7,2.93,0.72,233.3,-4.2,-5.1,-1.2,0.19,2.93,0.72,1.45,-1.3,TRTm,0
2017-06-01,-6.3,21.95,-5.0,1.52,-14.7,-0.16,16.2,31.9,27.6,-14.7,-5.0,-3.5,3.05,0.77,290.8,-11.9,-11.4,-2.1,0.14,3.05,0.72,1.48,-7.5,TRTm,0
2017-09-01,-9.8,21.95,-7.5,1.22,-16.7,-0.16,12.2,25.4,27.6,-16.7,-7.5,-5.1,3.25,0.6,208.4,-14.5,-13.5,-3.1,0.19,3.25,0.72,1.52,-10.5,TRTm,0
2017-12-01,11.0,8.81,8.9,1.3,13.7,1.0,28.6,24.0,18.8,13.7,8.9,9.2,3.01,0.73,152.7,14.6,11.2,3.5,0.26,3.01,0.81,1.4,17.5,TRTm,0
2018-03-01,0.2,40.55,0.3,1.32,0.4,1.0,24.9,24.1,18.6,0.4,0.3,0.6,2.93,0.64,236.3,1.6,0.3,0.1,0.17,2.93,1.3,1.37,5.6,TRTm,0
2018-06-01,-0.7,37.03,-0.5,1.14,-1.2,1.0,20.4,16.1,18.6,-1.2,-0.5,0.8,3.05,0.57,217.4,2.0,-1.0,-0.2,0.2,3.05,1.3,1.39,5.6,TRTm,0
2018-09-01,-4.3,37.03,-3.2,1.0,-7.4,1.0,19.4,8.1,18.6,-7.4,-3.2,-2.0,3.22,0.47,218.4,-5.6,-5.8,-1.4,0.18,3.22,1.3,1.45,-1.8,TRTm,0
2018-12-01,4.2,16.31,0.5,1.04,4.9,1.0,22.8,8.1,91.6,4.9,0.5,3.1,3.06,0.6,149.9,5.9,0.4,1.3,0.27,3.06,0.11,1.39,8.4,TRTm,0
2019-03-01,-2.2,159.23,-1.9,1.03,-4.1,1.0,15.4,8.4,91.6,-4.1,-1.9,-0.9,2.94,0.59,231.6,-1.3,-3.5,-0.7,0.18,2.94,0.11,1.36,1.4,TRTm,0
2019-06-01,-1.5,65.39,-1.9,1.08,-3.3,1.0,28.3,11.1,91.6,-3.3,-1.9,-0.2,2.96,0.58,278.0,-0.1,-4.5,-0.5,0.16,2.96,0.11,1.35,3.8,TRTm,0
2019-09-01,0.2,35.65,-0.1,1.19,0.3,1.0,22.1,17.6,197.1,0.3,-0.1,0.8,3.05,0.6,221.5,2.9,-0.3,0.1,0.19,3.05,-0.48,1.43,5.9,TRTm,0
2019-12-01,16.2,4.89,7.4,1.24,20.8,0.68,39.3,15.2,34.3,20.8,10.9,12.8,3.05,0.66,181.8,22.8,13.7,5.3,0.26,3.05,0.67,1.41,27.6,TRTm,0
2020-03-01,-6.6,275.48,-5.6,1.2,-15.7,0.68,15.7,15.3,34.3,-15.7,-5.6,-1.1,3.19,0.57,303.2,-11.8,-13.7,-2.1,0.14,3.19,0.67,1.66,0.9,TRTm,0
2020-06-01,-1.8,103.98,-1.6,1.27,-4.4,0.68,16.8,21.4,34.3,-4.4,-1.6,-0.6,3.35,0.47,385.5,-0.2,-4.3,-0.5,0.12,3.35,0.67,1.7,3.4,TRTm,0
2020-09-01,-1.0,36.2,-0.8,1.25,-1.7,0.68,16.5,20.6,34.3,-1.7,-0.8,1.1,3.39,0.49,285.3,1.1,-1.5,-0.3,0.18,3.39,0.67,1.7,7.0,TRTm,0
2020-12-01,11.8,10.13,8.8,1.33,11.3,0.94,20.4,19.5,20.3,11.3,9.4,7.9,3.08,0.84,156.1,12.6,9.0,3.7,0.32,3.08,0.8,1.46,12.6,TRTm,0
2021-03-01,-3.9,10.13,-3.3,1.42,-11.1,0.94,15.6,21.2,20.3,-11.1,-3.3,-1.9,2.67,0.77,378.5,-5.9,-9.7,-1.3,0.12,2.67,0.8,1.2,-1.2,TRTm,0
